Record_ID,Complaint_ID,Date_Received,Received_Year,Product_Name,Product,Issue,Company,State_Name,Portals,Company_Response_to_Consumer,Timely_Response
9043,587848,11/6/2015,2015,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,"Dynamic Recovery Services, Inc.",IL,Web,Closed,Yes
9044,587885,11/6/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",FL,Referral,Closed with explanation,Yes
9045,587895,11/6/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,Experian,IL,Referral,Closed with non-monetary relief,Yes
9046,587918,11/6/2015,2015,Debt collection,I do not know,Communication tactics,ERC,GA,Web,Closed with non-monetary relief,Yes
9047,587933,11/6/2015,2015,Debt collection,I do not know,Improper contact or sharing of info,Van Ru Credit Corporation,TX,Web,Closed with explanation,Yes
9048,587945,11/6/2015,2015,Credit reporting,Not Specified,Credit reporting company's investigation,Equifax,TX,Web,Closed with explanation,Yes
9049,587953,11/6/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,Experian,TX,Postal mail,Closed with explanation,Yes
9050,587954,11/6/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,TX,Postal mail,Closed with explanation,Yes
9051,587980,11/6/2015,2015,Debt collection,Medical,Improper contact or sharing of info,"Valarity, LLC",MO,Web,Closed with explanation,Yes
9052,587982,11/6/2015,2015,Debt collection,"Other (i.e. phone, health club, etc.)",False statements or representation,"Dynamic Recovery Solutions, LLC",WA,Web,Closed with explanation,Yes
9053,588005,11/6/2015,2015,Mortgage,VA mortgage,"Loan modification,collection,foreclosure",Bank of America,AK,Web,Closed with explanation,Yes
9054,588021,11/6/2015,2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",U.S. Bancorp,MI,Web,Closed with explanation,Yes
9055,588050,11/6/2015,2015,Debt collection,Credit card,Cont'd attempts collect debt not owed,Fulton Friedman & Gullace LLP,PA,Phone,Closed,Yes
9056,588288,11/6/2015,2015,Debt collection,I do not know,Communication tactics,"I.C. System, Inc.",MA,Web,Closed with explanation,Yes
9057,588307,11/6/2015,2015,Bank account or service,Other bank product/service,"Account opening, closing, or management",Wells Fargo & Company,WI,Phone,Closed with monetary relief,Yes
9058,588317,11/6/2015,2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,CO,Web,Closed with explanation,Yes
9059,588329,11/6/2015,2015,Debt collection,Mortgage,Communication tactics,Citibank,OR,Web,Closed with explanation,Yes
9060,588355,11/6/2015,2015,Bank account or service,Savings account,Deposits and withdrawals,TD Bank US Holding Company,FL,Web,Closed with explanation,Yes
9061,588369,11/6/2015,2015,Mortgage,Other mortgage,Settlement process and costs,Bank of America,CT,Web,Closed with explanation,Yes
9062,588373,11/6/2015,2015,Consumer Loan,Vehicle loan,Problems when you are unable to pay,JPMorgan Chase & Co.,PA,Web,Closed with explanation,Yes
9063,588382,11/6/2015,2015,Bank account or service,Checking account,"Account opening, closing, or management",PNC Bank N.A.,NJ,Fax,Closed with monetary relief,Yes
9064,588417,11/6/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,NC,Web,Closed with explanation,Yes
9065,588449,11/6/2015,2015,Debt collection,"Other (i.e. phone, health club, etc.)",Disclosure verification of debt,"EOS Holdings, Inc.",CA,Web,Closed with non-monetary relief,Yes
9066,588455,11/6/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,Unknown,Referral,Closed with explanation,Yes
9067,588466,11/6/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,CA,Referral,Closed with explanation,Yes
9068,588481,11/6/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,Experian,NJ,Referral,Closed with non-monetary relief,Yes
9069,588486,11/6/2015,2015,Bank account or service,Checking account,Deposits and withdrawals,Wells Fargo & Company,TX,Phone,Closed with explanation,Yes
9070,588489,11/6/2015,2015,Debt collection,I do not know,Disclosure verification of debt,"Dynamic Recovery Solutions, LLC",TN,Web,Closed with explanation,Yes
9071,588496,11/6/2015,2015,Debt collection,Credit card,Taking/threatening an illegal action,Anselmo Lindberg Oliver LLC,IL,Web,Closed with explanation,Yes
9072,588497,11/6/2015,2015,Debt collection,Credit card,Taking/threatening an illegal action,JPMorgan Chase & Co.,IL,Web,Closed with explanation,Yes
9073,588515,11/6/2015,2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure","Select Portfolio Servicing, Inc",GA,Referral,Closed with explanation,Yes
9074,588525,11/6/2015,2015,Debt collection,I do not know,Taking/threatening an illegal action,DTA GROUP LLC,TN,Web,Closed with explanation,No
9075,588553,11/6/2015,2015,Credit card,Not Specified,Other,Synchrony Financial,OR,Web,Closed with explanation,Yes
9076,588555,11/6/2015,2015,Bank account or service,Checking account,Deposits and withdrawals,Wells Fargo & Company,IA,Referral,Closed with monetary relief,Yes
9077,588563,11/6/2015,2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,First Data Corporation,WI,Web,Closed with explanation,No
9078,588580,11/6/2015,2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Ocwen,NJ,Web,Closed with explanation,Yes
9079,588582,11/6/2015,2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",Ditech Financial LLC,VA,Web,Closed with explanation,Yes
9080,588592,11/6/2015,2015,Debt collection,I do not know,Improper contact or sharing of info,"Portfolio Recovery Associates, Inc.",GA,Web,Closed with explanation,Yes
9081,588603,11/6/2015,2015,Debt collection,Payday loan,Communication tactics,"Advance America, Cash Advance Centers, Inc.",Unknown,Phone,Closed,Yes
9082,588609,11/6/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",CA,Web,Closed with non-monetary relief,Yes
9083,588636,11/6/2015,2015,Bank account or service,Checking account,Using a debit or ATM card,Wells Fargo & Company,NC,Phone,Closed with explanation,Yes
9084,588681,11/6/2015,2015,Bank account or service,Checking account,Using a debit or ATM card,Bank of America,MA,Phone,Closed with explanation,Yes
9085,588699,11/6/2015,2015,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Thomas & Williams LLC,SC,Phone,Closed with non-monetary relief,No
9086,588705,11/6/2015,2015,Debt collection,Payday loan,Improper contact or sharing of info,"National Credit Adjusters, LLC",OK,Web,Closed with explanation,Yes
9087,588707,11/6/2015,2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,NV,Web,Closed with explanation,Yes
9088,588723,11/6/2015,2015,Bank account or service,Checking account,Deposits and withdrawals,Bank of America,TX,Phone,Closed with non-monetary relief,Yes
9089,588726,11/6/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",CA,Referral,Closed with non-monetary relief,Yes
9090,588756,11/6/2015,2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Bank of America,KY,Web,Closed with explanation,Yes
9091,588773,11/6/2015,2015,Debt collection,Federal student loan,Improper contact or sharing of info,Van Ru Credit Corporation,FL,Web,Closed with non-monetary relief,Yes
9092,588777,11/6/2015,2015,Debt collection,Non-federal student loan,Improper contact or sharing of info,"OneMain Financial Holdings, LLC",MD,Web,Closed with explanation,Yes
9093,588793,11/6/2015,2015,Debt collection,Non-federal student loan,Communication tactics,"SIMM Associates, Inc.",MS,Web,Closed with explanation,No
9094,588835,11/6/2015,2015,Credit card,Not Specified,Late fee,JPMorgan Chase & Co.,CA,Web,Closed with explanation,Yes
9095,588836,11/6/2015,2015,Student loan,Non-federal student loan,Repaying your loan,Discover,AZ,Web,Closed with explanation,Yes
9096,588851,11/6/2015,2015,Credit reporting,Not Specified,Unable to get credit report/credit score,Equifax,GA,Web,Closed with explanation,Yes
9097,588860,11/6/2015,2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Stonegate Mortgage Corporation,PA,Phone,Closed with explanation,Yes
9098,588862,11/6/2015,2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,"Dynamic Recovery Solutions, LLC",FL,Phone,Closed with explanation,Yes
9099,588922,11/6/2015,2015,Mortgage,Other mortgage,Other,JPMorgan Chase & Co.,CA,Referral,Closed with explanation,Yes
9100,589157,11/6/2015,2015,Credit card,Not Specified,Advertising and marketing,Wells Fargo & Company,FL,Referral,Closed with explanation,Yes
9101,589406,11/6/2015,2015,Credit card,Not Specified,APR or interest rate,Citibank,FL,Web,Closed with monetary relief,Yes
9102,590670,11/6/2015,2015,Bank account or service,Checking account,Problems caused by my funds being low,Flagstar Bank,GA,Referral,Closed with explanation,Yes
9103,588954,11/7/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,MD,Postal mail,Closed with non-monetary relief,Yes
9104,588976,11/7/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Specialized Loan Servicing LLC,CA,Referral,Closed with explanation,Yes
9105,588987,11/7/2015,2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",Ocwen,CT,Phone,Closed with explanation,Yes
9106,588989,11/7/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,FL,Fax,Closed with explanation,Yes
9107,589009,11/7/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ditech Financial LLC,FL,Referral,Closed with explanation,Yes
9108,589012,11/7/2015,2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",BMO Harris,IL,Web,Closed with explanation,Yes
9109,589013,11/7/2015,2015,Debt collection,Credit card,Cont'd attempts collect debt not owed,Citibank,NJ,Web,Closed with explanation,Yes
9110,589024,11/7/2015,2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,IL,Web,Closed with explanation,Yes
9111,589052,11/7/2015,2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",JPMorgan Chase & Co.,NY,Phone,Closed with explanation,Yes
9112,589058,11/7/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,CA,Referral,Closed with explanation,Yes
9113,589059,11/7/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ocwen,Unknown,Referral,Closed with explanation,Yes
9114,589073,11/7/2015,2015,Bank account or service,Checking account,Problems caused by my funds being low,PNC Bank N.A.,MI,Phone,Closed with monetary relief,Yes
9115,589079,11/7/2015,2015,Mortgage,Reverse mortgage,Settlement process and costs,Ocwen,PA,Web,Closed with explanation,Yes
9116,589105,11/7/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Wells Fargo & Company,CA,Fax,Closed with explanation,Yes
9117,589130,11/7/2015,2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",Nationstar Mortgage,NJ,Referral,Closed with explanation,Yes
9118,589134,11/7/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,CA,Web,Closed with explanation,Yes
9119,589144,11/7/2015,2015,Student loan,Non-federal student loan,Problems when you are unable to pay,"Navient Solutions, Inc.",TX,Web,Closed with explanation,Yes
9120,589160,11/7/2015,2015,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Encore Capital Group,DE,Phone,Closed with explanation,Yes
9121,589412,11/7/2015,2015,Bank account or service,Checking account,Using a debit or ATM card,TD Bank US Holding Company,NJ,Referral,Closed with explanation,Yes
9122,589414,11/7/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Bank of America,OK,Referral,Closed with explanation,Yes
9123,589417,11/7/2015,2015,Credit card,Not Specified,Billing statement,Citibank,MO,Referral,Closed with explanation,Yes
9124,589419,11/7/2015,2015,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",Specialized Loan Servicing LLC,CA,Referral,Closed with explanation,Yes
9125,589429,11/7/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",Ditech Financial LLC,MI,Referral,Closed with explanation,Yes
9126,589434,11/7/2015,2015,Mortgage,Other mortgage,"Loan servicing, payments, escrow account",JPMorgan Chase & Co.,FL,Referral,Closed with explanation,Yes
9127,589438,11/7/2015,2015,Mortgage,Other mortgage,"Loan modification,collection,foreclosure","Select Portfolio Servicing, Inc",CA,Referral,Closed with explanation,Yes
9128,589453,11/7/2015,2015,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",U.S. Bancorp,NV,Web,Closed with explanation,Yes
9129,589489,11/7/2015,2015,Debt collection,I do not know,Cont'd attempts collect debt not owed,Synchrony Financial,AZ,Web,Closed with explanation,Yes
9130,589519,11/7/2015,2015,Debt collection,Payday loan,Improper contact or sharing of info,Delbert Services,NJ,Web,Closed with explanation,Yes
9131,589524,11/7/2015,2015,Credit card,Not Specified,Transaction issue,Bank of America,VA,Web,Closed with explanation,Yes
9132,589535,11/7/2015,2015,Bank account or service,Checking account,"Account opening, closing, or management",Wells Fargo & Company,AZ,Web,Closed with explanation,Yes
9133,589536,11/7/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,Equifax,IA,Web,Closed with explanation,Yes
9134,589538,11/7/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,"TransUnion Intermediate Holdings, Inc.",IA,Web,Closed with explanation,Yes
9135,589563,11/7/2015,2015,Bank account or service,Checking account,"Account opening, closing, or management",Bank of America,CA,Web,Closed with explanation,Yes
9136,589564,11/7/2015,2015,Credit reporting,Not Specified,Incorrect information on credit report,Experian,VA,Web,Closed with explanation,Yes
9137,589565,11/7/2015,2015,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",Flagstar Bank,FL,Web,Closed with explanation,Yes
9138,589572,11/7/2015,2015,Bank account or service,Savings account,"Making/receiving payments, sending money","PayPal Holdings, Inc.",VA,Web,Closed with explanation,Yes
9139,589573,11/7/2015,2015,Credit card,Not Specified,Transaction issue,JPMorgan Chase & Co.,CA,Web,Closed with explanation,Yes
9140,589578,11/7/2015,2015,Debt collection,Credit card,Communication tactics,"Northstar Location Services, LLC",NY,Web,Closed,Yes
9141,589583,11/7/2015,2015,Credit card,Not Specified,Billing disputes,Amex,NY,Web,Closed with explanation,Yes
9142,589589,11/7/2015,2015,Debt collection,Credit card,Communication tactics,"Platinum Holdings Group, LLC",VA,Web,Closed,Yes
